close, open, high, low, volume, atr14, psar, close_diff, ema_fast, ema_slow, ema_fast_diff, price_v_close, bar_time, position, alpha_imp1_ema_up, alpha_imp2_ema_pos_x, alpha_imp3_psar_up, alpha_imp4_close_up, alpha_imp6_price_v_close_thres, short_rev_imp1_rev_box, short_rev_imp2_ema_neg, short_rev_imp3_ema_neg_x, short_rev_imp4_close_neg, long_rev_imp1_rev_box, long_rev_imp2_ema_pos, long_rev_imp3_ema_pos_x, long_rev_imp4_close_pos, 
8.7000, 8.7000, 8.7000, 8.7000, 100, 7.7514, 8.591645429, 0.000000000, 8.709169612, 8.694450006, -0.002292403, , 2019-08-14 14:54:00, FLAT, , , , , , , , , , , , , , , 
8.7000, 8.7000, 8.7000, 8.7000, 0, 7.7514, 8.602563157, 0.000000000, 8.707335690, 8.694978577, -0.001833922, , 2019-08-14 14:57:00, FLAT, , , , , , , , , , , , , , , 
8.6600, 8.7000, 8.7000, 8.6600, 13300, 7.7514, 8.612934999, -0.040000000, 8.697868552, 8.691647284, -0.009467138, , 2019-08-14 15:00:00, FLAT, , , , , , , , , , , , , , , 
8.6600, 8.6600, 8.6600, 8.6600, 1700, 7.7514, 8.622788249, 0.000000000, 8.690294841, 8.688633257, -0.007573710, , 2019-08-14 15:03:00, FLAT, , , , , , , , , , , , , , , 
8.8100, 8.6800, 8.8200, 8.6700, 3200, 7.7514, 8.632148837, 0.150000000, 8.714235873, 8.700191994, 0.023941032, , 2019-08-14 15:06:00, FLAT, , , , , , , , , , , , , , , 
8.7795, 8.7400, 8.8500, 8.7400, 6734, 7.7514, 8.643419907, -0.030500000, 8.727288698, 8.707745138, 0.013052825, , 2019-08-14 15:09:00, FLAT, , , , , , , , , , , , , , , 
8.7500, 8.8200, 8.8200, 8.7500, 1200, 7.7514, 8.657880513, -0.029500000, 8.731830959, 8.711769410, 0.004542260, , 2019-08-14 15:12:00, FLAT, , , , , , , , , , , , , , , 
8.7300, 8.7300, 8.7300, 8.6900, 14200, 7.7514, 8.671328877, -0.020000000, 8.731464767, 8.713505657, -0.000366192, , 2019-08-14 15:15:00, FLAT, , , , , , , , , , , , , , , 
8.7300, 8.7300, 8.7300, 8.7300, 0, 7.7514, 8.683835856, 0.000000000, 8.731171814, 8.715076547, -0.000292953, , 2019-08-14 15:18:00, FLAT, , , , , , , , , , , , , , , 
8.7300, 8.7300, 8.7300, 8.7300, 0, 7.7514, 8.690000000, 0.000000000, 8.730937451, 8.716497828, -0.000234363, , 2019-08-14 15:21:00, FLAT, , , , , , , , , , , , , , , 
8.7100, 8.7100, 8.7100, 8.7100, 100, 7.7514, 8.701200000, -0.020000000, 8.726749961, 8.715878987, -0.004187490, , 2019-08-14 15:24:00, FLAT, , , , , , , , , , , , , , , 
8.6200, 8.7000, 8.7162, 8.5700, 11600, 7.7514, 8.850000000, -0.090000000, 8.705399969, 8.706747655, -0.021349992, , 2019-08-14 15:27:00, FLAT, , , , , , , , , , , , , , , 
8.6900, 8.6200, 8.6900, 8.6200, 1760, 7.7514, 8.847200000, 0.070000000, 8.702319975, 8.705152640, -0.003079994, , 2019-08-14 15:30:00, FLAT, , , , , , , , , , , , , , , 
8.6000, 8.6500, 8.6500, 8.6000, 800, 7.7514, 8.844428000, -0.090000000, 8.681855980, 8.695138103, -0.020463995, , 2019-08-14 15:33:00, FLAT, , , , , , , , , , , , , , , 
8.7000, 8.5900, 8.7300, 8.5900, 1700, 7.7514, 8.841683720, 0.100000000, 8.685484784, 8.695601141, 0.003628804, , 2019-08-14 15:36:00, FLAT, , , , , , , , , , , , , , , 
8.7000, 8.6800, 8.7000, 8.6800, 500, 7.7514, 8.838966883, 0.000000000, 8.688387827, 8.696020080, 0.002903043, , 2019-08-14 15:39:00, FLAT, , , , , , , , , , , , , , , 
8.6300, 8.6700, 8.7000, 8.6300, 14000, 7.7514, 8.836277214, -0.070000000, 8.676710262, 8.689732453, -0.011677565, , 2019-08-14 15:42:00, FLAT, , , , , , , , , , , , , , , 
8.6800, 8.6600, 8.6800, 8.6600, 2800, 7.7514, 8.833614442, 0.050000000, 8.677368209, 8.688805553, 0.000657948, , 2019-08-14 15:45:00, FLAT, , , , , , , , , , , , , , , 
8.6700, 8.6700, 8.6700, 8.6600, 5100, 7.7514, 8.830978297, -0.010000000, 8.675894567, 8.687014548, -0.001473642, , 2019-08-14 15:48:00, FLAT, , , , , , , , , , , , , , , 
8.5800, 8.6600, 8.6700, 8.5800, 800, 7.7514, 8.828368514, -0.090000000, 8.656715654, 8.676822686, -0.019178913, , 2019-08-14 15:51:00, FLAT, , , , , , , , , , , , , , , 
8.4800, 8.5401, 8.5500, 8.4800, 627, 7.7514, 8.825784829, -0.100000000, 8.621372523, 8.658077668, -0.035343131, , 2019-08-14 15:54:00, FLAT, , , , , , , , , , , , , , , 
8.5800, 8.5400, 8.5800, 8.4800, 300, 7.7514, 8.818869133, 0.100000000, 8.613098019, 8.650641700, -0.008274505, , 2019-08-14 15:57:00, FLAT, , , , , , , , , , , , , , , 
